MeasurementMode,DateTimeLocal,DateTimeUTC,DateTimeUTCISO,Millisecond (ms),EsRoll (?),EsPitch (?),Es305 (?W/(cm? nm)),Es340 (?W/(cm? nm)),Es380 (?W/(cm? nm)),Es412 (?W/(cm? nm)),Es443 (?W/(cm? nm)),Es510 (?W/(cm? nm)),Es610 (?W/(cm? nm)),Es625 (?W/(cm? nm)),Es665 (?W/(cm? nm)),Es694 (?W/(cm? nm)),Es750 (?W/(cm? nm)),Es765 (?W/(cm? nm)),Es875 (?W/(cm? nm)),Es940 (?W/(cm? nm)),Es1020 (?W/(cm? nm)),Es1245 (?W/(cm? nm)),Es1550 (?W/(cm? nm)),Es1640 (?W/(cm? nm)),Es0 (?W/(cm? nm)),EsTemp (?C),BioShadeAngle (?),BioShadeMode,SolarAzimuthAngle (?),SolarZenithAngle (?),Es305_corr (?W/(cm? nm))
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.049",49,-2.447027,1.887474,5.11628,56.97409,73.43019,129.1388,145.817,165.1385,141.9932,140.7151,137.5159,121.1142,115.5926,74.96483,85.13125,34.25543,64.49776,41.20148,25.48125,20.74773,2849.064,39.85296,15.35625,"T",281.5926,66.51586,5.11628
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.109",109,-2.447027,1.747616,5.10384,56.8721,73.18554,128.8735,145.4462,164.5995,141.4411,140.308,137.1014,120.7784,115.2697,74.75477,84.90915,34.15248,64.31218,41.08479,25.40209,20.68154,2843.655,39.86503,15.70781,"T",281.5926,66.51586,5.10384
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.173",173,-2.516986,1.607768,5.150147,57.43549,74.06449,130.4172,147.2439,166.6649,143.1613,141.9142,138.636,122.1031,116.495,75.54299,85.74485,34.49289,64.91998,41.44496,25.61472,20.85089,2873.404,39.86338,16.05938,"T",281.5926,66.51586,5.150147
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.244",244,-2.656917,1.607768,5.154012,57.46656,74.13142,130.4937,147.3355,166.7838,143.2333,141.9716,138.6838,122.127,116.5133,75.55235,85.74453,34.49126,64.91551,41.4326,25.60257,20.84062,2874.524,39.85141,16.41094,"T",281.5926,66.51586,5.154012
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.304",304,-2.516986,1.537848,5.152381,57.43716,74.0989,130.4493,147.3094,166.7686,143.2138,141.9622,138.6826,122.1281,116.5149,75.55737,85.7469,34.49709,64.91831,41.43503,25.60291,20.83996,2873.987,39.85955,16.7625,"T",281.5926,66.51586,5.152381
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.370",370,-2.307119,1.46793,5.148503,57.39648,74.0483,130.3467,147.2213,166.7123,143.1796,141.9439,138.6586,122.1088,116.5038,75.54997,85.74184,34.49966,64.92215,41.43598,25.60269,20.83932,2874.011,39.8558,17.11406,"T",281.5926,66.51586,5.148503
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.435",435,-2.307119,1.398015,5.145841,57.38221,74.03088,130.3964,147.2432,166.7372,143.2293,141.9769,138.6977,122.1429,116.5447,75.57702,85.77812,34.51101,64.94661,41.4538,25.60969,20.84481,2874.05,39.8612,17.46563,"T",281.5926,66.51586,5.145841
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.501",501,-2.23717,1.25819,5.143235,57.34953,74.00671,130.3403,147.2002,166.7118,143.2155,141.9451,138.6683,122.1308,116.5368,75.58046,85.77832,34.51493,64.94905,41.45484,25.61027,20.84386,2874.036,39.86671,17.81719,"T",281.5926,66.51586,5.143235
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.566",566,-2.167225,1.048466,5.141208,57.32763,73.97144,130.2914,147.145,166.6589,143.169,141.9245,138.6483,122.1043,116.5118,75.56114,85.75508,34.50884,64.93674,41.44054,25.59995,20.83594,2873.429,39.85876,18.16875,"T",281.5926,66.51586,5.141208
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.631",631,-2.23717,0.9785607,5.141736,57.32792,73.99359,130.3394,147.2287,166.7682,143.2554,142.0119,138.7272,122.183,116.5799,75.6083,85.81316,34.5307,64.97508,41.46448,25.60997,20.84387,2875.146,39.84665,18.52031,"T",281.5926,66.51586,5.141736
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.703",703,-2.097282,0.9086576,5.137535,57.30251,73.96468,130.3039,147.1865,166.7399,143.2346,141.9991,138.7169,122.1747,116.5784,75.60987,85.80873,34.53874,64.97767,41.46354,25.6082,20.84179,2875.09,39.86277,18.87188,"T",281.5948,66.51939,5.137535
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.766",766,-1.887474,0.8387555,5.136964,57.27649,73.94685,130.2876,147.1814,166.7517,143.257,142.0163,138.7298,122.1858,116.5981,75.62353,85.8309,34.54425,64.9926,41.47121,25.61063,20.84328,2875.594,39.86573,19.22344,"T",281.5948,66.51939,5.136964
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.828",828,-1.747616,0.5591593,5.131814,57.25962,73.93275,130.2548,147.1858,166.7444,143.2713,142.027,138.7574,122.2192,116.629,75.64503,85.84908,34.56005,65.01509,41.48101,25.61847,20.84807,2875.794,39.86619,19.575,"T",281.5948,66.51939,5.131814
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.891",891,-1.677691,0.4193665,5.129155,57.21011,73.87318,130.1693,147.0669,166.6575,143.201,141.9554,138.68,122.1574,116.5813,75.61335,85.82142,34.55158,64.99392,41.4675,25.60792,20.83895,2874.239,39.85661,19.92656,"T",281.5948,66.51939,5.129155
"3",06/02/2018 14:50:07,"2018-06-02 14:50:07","2018-06-02 14:50:07.965",965,-1.817544,0.2795763,5.122913,57.15125,73.80486,130.0334,146.9437,166.5266,143.1122,141.861,138.5912,122.1035,116.5371,75.58353,85.78313,34.53785,64.97935,41.45394,25.59893,20.83108,2872.199,39.87862,20.27813,"T",281.5948,66.51939,5.122913
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.024",24,-1.677691,0.1397877,5.101453,56.86822,73.40284,129.3582,146.1438,165.6962,142.4922,141.2564,138.0222,121.634,116.1156,75.31802,85.50995,34.42967,64.79612,41.35004,25.54302,20.7841,2860.069,39.86854,20.62969,"T",281.5948,66.51939,5.101453
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.090",90,-1.537848,-0.06989381,5.0832,56.68225,73.14981,128.9223,145.681,165.2318,142.1737,140.9748,137.7852,121.405,115.9311,75.19724,85.40372,34.40366,64.73481,41.32073,25.52647,20.77303,2855.502,39.86764,20.98125,"T",281.5948,66.51939,5.0832
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.154",154,-1.398015,-0.2096819,5.075289,56.57014,72.99717,128.6711,145.3999,164.9348,141.948,140.7285,137.5261,121.1936,115.7628,75.09569,85.29563,34.34961,64.65764,41.27415,25.4945,20.74813,2849.563,39.87346,21.33281,"T",281.5948,66.51939,5.075289
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.220",220,-1.328101,-0.3494712,5.078002,56.55522,73.01311,128.714,145.4742,165.095,142.0965,140.9015,137.73,121.3679,115.8579,75.17648,85.39809,34.41561,64.72256,41.32407,25.52272,20.77133,2854.735,39.86386,21.68438,"T",281.5948,66.51939,5.078002
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.283",283,-1.25819,-0.5591593,5.049999,56.28227,72.60264,127.9343,144.6523,164.1349,141.368,140.1439,136.9753,120.7001,115.416,74.86954,85.06523,34.25866,64.51736,41.19128,25.44876,20.70976,2837.111,39.87385,22.03594,"T",281.5948,66.51939,5.049999
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.351",351,-1.25819,-0.6989553,5.038418,56.13041,72.4112,127.6344,144.3136,163.8446,141.1629,139.9738,136.8528,120.6169,115.2501,74.77507,84.99199,34.25511,64.4573,41.16514,25.43421,20.69711,2836.02,39.87533,22.3875,"T",281.5948,66.51939,5.038418
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.417",417,-1.25819,-0.7688549,5.012795,55.85477,72.03059,126.9364,143.5337,163.0096,140.544,139.3619,136.2746,120.1158,114.809,74.52273,84.72415,34.14488,64.29251,41.06627,25.37803,20.65207,2822.871,39.86455,22.73906,"T",281.5948,66.51939,5.012795
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.480",480,-0.8387555,-0.9086576,5.010946,55.77591,71.93395,126.822,143.3447,162.8325,140.363,139.2146,136.1467,120.0145,114.7171,74.4124,84.60809,34.11727,64.21437,41.00166,25.34176,20.61568,2822.015,39.86685,23.09063,"T",281.5948,66.51939,5.010946
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.553",553,-0.6989553,-1.118372,5.030144,56.01907,72.31937,127.5092,144.1618,163.7229,141.0902,139.8996,136.7871,120.5615,115.2174,74.78175,85.00748,34.25918,64.45988,41.17512,25.42059,20.69507,2833.951,39.86395,23.44219,"T",281.5948,66.51939,5.030144
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.613",613,-0.9785607,-1.118372,5.014353,55.82347,72.04979,127.0094,143.5221,163.0482,140.4956,139.3104,136.1749,120.0158,114.6999,74.46857,84.65329,34.10848,64.17783,40.97911,25.30347,20.59312,2822.315,39.87527,23.79375,"T",281.5948,66.51939,5.014353
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.684",684,-1.048466,-1.25819,5.000538,55.6381,71.74829,126.4665,142.9541,162.3227,139.8788,138.7199,135.636,119.5553,114.2763,74.15703,84.32011,33.98632,63.96031,40.83634,25.21852,20.51917,2811.765,39.86333,24.14531,"T",281.5948,66.51939,5.000538
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.744",744,-0.6989553,-1.328101,5.01051,55.80064,71.95501,126.8238,143.4595,162.7541,140.189,139.0285,135.9532,119.8359,114.5475,74.31001,84.44658,34.05392,64.08456,40.90546,25.25211,20.5469,2819.16,39.87114,24.49688,"T",281.597,66.52288,5.01051
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.809",809,-0.7688549,-1.25819,5.028994,55.98528,72.24973,127.4074,144.0118,163.4258,140.6486,139.448,136.2693,120.087,114.7332,74.43375,84.6272,34.09252,64.1273,40.90899,25.2499,20.5382,2824.92,39.87717,24.84844,"T",281.597,66.52288,5.028994
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.874",874,-0.6989553,-1.25819,5.012574,55.76709,71.94172,126.7974,143.3016,162.5362,139.8373,138.6474,135.5026,119.4081,114.1119,74.03899,84.12616,33.89857,63.78498,40.68642,25.10542,20.42236,2808.906,39.87899,25.2,"T",281.597,66.52288,5.012574
"3",06/02/2018 14:50:08,"2018-06-02 14:50:08","2018-06-02 14:50:08.939",939,-0.6989553,-1.25819,4.998484,55.57634,71.66555,126.3733,142.7439,161.9326,139.2834,138.1431,134.9866,118.962,113.6868,73.74726,83.80206,33.77997,63.55644,40.53921,25.01007,20.3436,2796.233,39.88197,25.55156,"T",281.597,66.52288,4.998484
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.005",5,-0.7688549,-1.328101,4.986611,55.45581,71.49406,126.0062,142.3799,161.4335,138.8893,137.7299,134.6169,118.6324,113.3791,73.55849,83.58115,33.68261,63.37931,40.4189,24.93134,20.27873,2791.107,39.8756,25.90313,"T",281.597,66.52288,4.986611
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.070",70,-0.6290568,-1.398015,4.995116,55.56966,71.6664,126.257,142.6749,161.7529,139.063,137.8288,134.7202,118.7142,113.4472,73.60906,83.6023,33.67645,63.36392,40.38556,24.89836,20.2503,2794.03,39.89444,26.25469,"T",281.597,66.52288,4.995116
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.136",136,-0.7688549,-1.25819,4.99701,55.56511,71.65531,126.2684,142.6341,161.5871,138.8379,137.6342,134.4894,118.5002,113.227,73.45261,83.40545,33.586,63.19045,40.25342,24.80054,20.16776,2788.755,39.88255,26.60625,"T",281.597,66.52288,4.99701
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.198",198,-0.5591593,-1.25819,4.987643,55.42652,71.46886,125.8643,142.1917,161.0247,138.3141,137.1116,133.9829,118.0514,112.7896,73.1701,83.07684,33.45224,62.9328,40.07581,24.674,20.05997,2778.704,39.88577,26.95781,"T",281.597,66.52288,4.987643
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.273",273,-0.4193665,-1.328101,4.97091,55.21515,71.14986,125.2715,141.542,160.1919,137.553,136.3556,133.2571,117.4047,112.1694,72.76276,82.60712,33.26406,62.57748,39.842,24.50682,19.91576,2763.204,39.88402,27.30938,"T",281.597,66.52288,4.97091
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.332",332,-0.6290568,-1.25819,4.949911,54.97625,70.79712,124.6239,140.7168,159.2307,136.7065,135.5143,132.4152,116.6606,111.4685,72.30184,82.08656,33.04872,62.18976,39.59104,24.32717,19.76363,2746.289,39.88472,27.66094,"T",281.597,66.52288,4.949911
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.397",397,-0.6989553,-1.328101,4.943672,54.90892,70.70235,124.4684,140.4888,158.9495,136.4014,135.2057,132.0793,116.3537,111.1703,72.11926,81.85869,32.95302,62.01088,39.4737,24.23636,19.68139,2740.64,39.87554,28.0125,"T",281.597,66.52288,4.943672
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.460",460,-0.8387555,-1.328101,4.935056,54.79585,70.53943,124.1488,140.1483,158.4695,135.9467,134.7539,131.6525,115.9727,110.7927,71.86308,81.55971,32.83336,61.79371,39.33568,24.13442,19.5968,2730.943,39.88521,28.36406,"T",281.597,66.52288,4.935056
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.528",528,-0.6989553,-1.18828,4.926272,54.70025,70.40913,123.8862,139.7994,158.1025,135.6111,134.4204,131.3015,115.6598,110.4997,71.67226,81.33253,32.73719,61.63202,39.23391,24.05848,19.53322,2724.661,39.87445,28.71563,"T",281.597,66.52288,4.926272
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.594",594,-0.4193665,-1.18828,4.926659,54.70794,70.43827,123.986,139.9174,158.1957,135.6761,134.4846,131.3456,115.6944,110.5308,71.69623,81.35184,32.73786,61.64576,39.24532,24.05525,19.52827,2726.294,39.87611,29.06719,"T",281.597,66.52288,4.926659
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.657",657,-0.6989553,-1.18828,4.929399,54.71526,70.46964,124.0346,140.0078,158.2905,135.7632,134.5657,131.4286,115.7657,110.5959,71.73985,81.3932,32.75749,61.68516,39.27171,24.06379,19.53237,2727.658,39.87367,29.41875,"T",281.597,66.52288,4.929399
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.725",725,-0.9086576,-1.18828,4.928848,54.7393,70.53084,124.1694,140.1602,158.5142,135.9598,134.762,131.6169,115.9335,110.7624,71.84752,81.50485,32.8026,61.77488,39.3283,24.09035,19.55579,2731.693,39.8911,29.77031,"T",281.5991,66.52632,4.928848
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.788",788,-0.7688549,-1.18828,4.930306,54.79823,70.62508,124.3862,140.4109,158.8608,136.2739,135.0759,131.9263,116.2376,111.0336,72.03035,81.70578,32.8792,61.92776,39.42263,24.14402,19.60008,2737.993,39.89364,30.12188,"T",281.5991,66.52632,4.930306
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.863",863,-0.8387555,-1.048466,4.938631,54.88229,70.77872,124.7095,140.7847,159.3138,136.7022,135.4979,132.3567,116.6282,111.4063,72.277,81.97858,32.99186,62.13675,39.55352,24.23056,19.66796,2746.588,39.8884,30.47344,"T",281.5991,66.52632,4.938631
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.920",920,-0.6989553,-0.9086576,4.950443,54.9958,70.97224,125.0754,141.237,159.8973,137.2164,136.0125,132.8396,117.0936,111.8344,72.56001,82.30711,33.11827,62.37513,39.69745,24.32353,19.74786,2757.303,39.87974,30.825,"T",281.5991,66.52632,4.950443
"3",06/02/2018 14:50:09,"2018-06-02 14:50:09","2018-06-02 14:50:09.992",992,-0.8387555,-0.9086576,4.954516,55.07519,71.11395,125.3371,141.5547,160.3029,137.5962,136.398,133.2503,117.4046,112.1857,72.77631,82.55883,33.22596,62.56259,39.81204,24.40424,19.81364,2764.457,39.88645,31.17656,"T",281.5991,66.52632,4.954516
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.049",49,-1.118372,-0.9086576,4.956999,55.12946,71.20473,125.5662,141.8499,160.6547,137.9298,136.7228,133.5876,117.6956,112.467,72.97596,82.78928,33.31098,62.72505,39.9016,24.46644,19.872,2772.01,39.87982,31.52813,"T",281.5991,66.52632,4.956999
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.116",116,-1.048466,-0.8387555,4.957458,55.16137,71.26767,125.6496,141.98,160.8092,138.0493,136.8555,133.6911,117.7821,112.5892,73.03487,82.87257,33.34323,62.77835,39.91657,24.47567,19.87868,2773.27,39.89298,31.87969,"T",281.5991,66.52632,4.957458
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.182",182,-0.9785607,-0.6989553,4.952978,55.11776,71.21678,125.5372,141.8738,160.6778,137.9406,136.7305,133.5542,117.6686,112.4832,72.97417,82.80762,33.30926,62.71561,39.84593,24.42534,19.84207,2770.646,39.87746,32.23125,"T",281.5991,66.52632,4.952978
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.248",248,-0.8387555,-0.5591593,4.941045,54.97203,71.00577,125.1392,141.4274,160.1425,137.4896,136.2896,133.108,117.2686,112.1201,72.73232,82.54736,33.20091,62.51192,39.68165,24.31557,19.75396,2761.261,39.86535,32.58281,"T",281.5991,66.52632,4.941045
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.314",314,-1.048466,-0.4193665,4.924747,54.77794,70.67996,124.5844,140.7416,159.3775,136.7915,135.6093,132.3621,116.6139,111.4381,72.33817,82.10178,32.98936,62.17719,39.42221,24.1257,19.60721,2744.416,39.87036,32.93438,"T",281.5991,66.52632,4.924747
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.380",380,-1.328101,-0.4892626,4.906491,54.53654,70.35767,124.0237,139.9513,158.4821,135.9856,134.8018,131.5746,115.9027,110.748,71.87572,81.56715,32.77378,61.77021,39.14455,23.91509,19.42407,2728.234,39.895,33.28594,"T",281.5991,66.52632,4.906491
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.449",449,-1.537848,-0.4193665,4.883746,54.21394,69.895,123.1151,138.9137,157.2426,134.8589,133.6294,130.4627,114.9215,109.7844,71.25338,80.8287,32.46642,61.20601,38.76529,23.63362,19.18525,2705.304,39.89589,33.6375,"T",281.5991,66.52632,4.883746
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.510",510,-1.46793,-0.2795763,4.853502,53.86537,69.36785,122.1353,137.7278,155.8441,133.597,132.2513,129.177,113.7817,108.6617,70.53382,79.99706,32.10976,60.56496,38.3288,23.31075,18.9138,2678.18,39.88087,33.98906,"T",281.5991,66.52632,4.853502
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.580",580,-1.398015,-0.06989381,4.829167,53.52126,68.85143,121.1422,136.5705,154.4123,132.2855,130.9481,127.8795,112.6298,107.545,69.79558,79.11565,31.74046,59.8334,37.89111,22.98823,18.63132,2651.748,39.88905,34.34063,"T",281.5991,66.52632,4.829167
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.641",641,-1.25819,0.06989381,4.797725,53.12526,68.26255,120.0132,135.2243,152.6911,130.8339,129.4949,126.4433,111.3517,106.3191,68.99324,78.09468,31.33973,59.03839,37.42716,22.6595,18.34554,2621.931,39.88467,34.69219,"T",281.5991,66.52632,4.797725
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.712",712,-1.398015,0,4.762825,52.72813,67.66077,118.8852,133.9142,150.9761,129.2579,128.0371,124.9945,110.0735,105.1076,68.19972,77.08533,30.93943,58.27611,36.97757,22.34971,18.06704,2593.007,39.89333,35.04375,"T",281.5991,66.52632,4.762825
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.772",772,-1.607768,0.06989381,4.728676,52.28482,66.99442,117.6311,132.4392,149.2115,127.6113,126.4776,123.469,108.7348,103.8393,67.37885,76.10873,30.52009,57.48456,36.52467,22.05173,17.80462,2561.743,39.89614,35.39531,"T",281.6012,66.52968,4.728676
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.834",834,-1.537848,0.2096819,4.69417,51.83318,66.32585,116.3792,130.9768,147.4757,126.0889,124.9626,121.972,107.4137,102.5899,66.57052,75.1622,30.11528,56.72073,36.09612,21.78082,17.54906,2531.345,39.89591,35.74688,"T",281.6012,66.52968,4.69417
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.902",902,-1.537848,0.3494712,4.665218,51.47617,65.79298,115.354,129.7465,146.0332,124.8033,123.6688,120.6821,106.2599,101.4929,65.84138,74.31799,29.7577,56.0319,35.70233,21.54358,17.32418,2504.792,39.90766,36.09844,"T",281.6012,66.52968,4.665218
"3",06/02/2018 14:50:10,"2018-06-02 14:50:10","2018-06-02 14:50:10.968",968,-1.747616,0.4193665,4.640246,51.13884,65.28236,114.4064,128.6063,144.6393,123.5551,122.4375,119.4509,105.1636,100.4374,65.16232,73.5189,29.41135,55.35528,35.30695,21.3263,17.13065,2479.705,39.89648,36.45,"T",281.6012,66.52968,4.640246
"3",06/02/2018 14:50:11,"2018-06-02 14:50:11","2018-06-02 14:50:11.032",32,-1.957407,0.4193665,4.598556,50.62886,64.53288,112.998,127.012,142.6947,121.8818,120.7843,117.8159,103.7196,99.05338,64.27744,72.53519,28.99545,54.53933,34.80007,21.0621,16.91065,2446.257,39.89885,36.80156,"T",281.6012,66.52968,4.598556
"3",06/02/2018 14:50:11,"2018-06-02 14:50:11","2018-06-02 14:50:11.100",100,-1.957407,0.4892626,4.566245,50.21112,63.92346,111.834,125.6988,141.0904,120.4705,119.393,116.437,102.4934,97.86497,63.51593,71.70737,28.64221,53.82774,34.33943,20.84343,16.72527,2417.877,39.90094,37.15313,"T",281.6012,66.52968,4.566245
"3",06/02/2018 14:50:11,"2018-06-02 14:50:11","2018-06-02 14:50:11.161",161,-1.957407,0.4193665,4.508767,49.54508,62.92785,109.9736,123.5098,138.6292,118.387,117.3297,114.4323,100.7105,96.17356,62.41189,70.53797,28.15626,52.89029,33.72566,20.53491,16.47985,2376.37,39.89936,37.50469,"T",281.6012,66.52968,4.508767
"3",06/02/2018 14:50:11,"2018-06-02 14:50:11","2018-06-02 14:50:11.229",229,-1.887474,0.5591593,4.480078,49.19434,62.41561,108.9889,122.2809,137.3783,117.2956,116.2145,113.3308,99.70171,95.23863,61.77567,69.89731,27.88098,52.35028,33.34492,20.35696,16.33701,2354.793,39.89363,37.85625,"T",281.6012,66.52968,4.480078
"3",06/02/2018 14:50:11,"2018-06-02 14:50:11","2018-06-02 14:50:11.302",302,-1.817544,0.6290568,4.467395,49.06622,62.21569,108.5959,121.8791,136.8387,116.7686,115.6567,112.769,99.17122,94.7319,61.43003,69.53751,27.72412,52.04296,33.0914,20.23527,16.24929,2344.028,39.88797,38.20781,"T",281.6012,66.52968,4.467395
"3",06/02/2018 14:50:11,"2018-06-02 14:50:11","2018-06-02 14:50:11.360",360,-1.957407,0.6989553,4.467317,49.06573,62.23489,108.6668,121.9508,136.9426,116.8438,115.7449,112.8683,99.26818,94.80495,61.46425,69.59795,27.75319,52.09648,33.08487,20.25098,16.26809,2345.663,39.90987,38.55938,"T",281.6012,66.52968,4.467317
"3",06/02/2018 14:50:11,"2018-06-02 14:50:11","2018-06-02 14:50:11.430",430,-2.027343,0.6290568,4.46285,49.0398,62.2276,108.6998,122.0596,137.1618,117.1289,116.0633,113.2123,99.56203,95.11414,61.67344,69.85368,27.87289,52.33235,33.21835,20.34678,16.35475,2353.879,39.90209,38.91094,"T",281.6012,66.52968,4.46285
