#Wavelength,Es305,Es340,Es380,Es412,Es443,Es510,Es610,Es625,Es665,Es694,Es750,Es765,Es875,Es940,Es1020,Es1245,Es1550,Es1640,Es0
1004.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468,0,0,0,0.244094943
1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004936,0,0,0,0.242014587
1005.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00526,0,0,0,0.239943057
1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005753,0,0,0,0.237880414
1006.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006305,0,0,0,0.235826715
1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006753,0,0,0,0.233782018
1007.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007347,0,0,0,0.231746379
1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008445,0,0,0,0.229719851
1008.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009615,0,0,0,0.227702488
1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010145,0,0,0,0.225694341
1009.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011044,0,0,0,0.223695461
1010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014095,0,0,0,0.221705902
1010.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020028,0,0,0,0.219725716
1011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02956,0,0,0,0.217754959
1011.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047132,0,0,0,0.215793692
1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083454,0,0,0,0.213841977
1012.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143688,0,0,0,0.211899883
1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210454,0,0,0,0.20996748
1013.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277892,0,0,0,0.208044843
1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359907,0,0,0,0.206132049
1014.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459622,0,0,0,0.204229176
1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57252,0,0,0,0.202336302
1015.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688693,0,0,0,0.200453507
1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794337,0,0,0,0.198580871
1016.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882153,0,0,0,0.196718473
1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.948029,0,0,0,0.194866391
1017.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986612,0,0,0,0.193024705
1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.996848,0,0,0,0.191193493
1018.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.994642,0,0,0,0.189372832
1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99642,0,0,0,0.187562797
1019.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999673,0,0,0,0.185763463
1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998129,0,0,0,0.183974904
1020.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.984878,0,0,0,0.182197189
1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.956299,0,0,0,0.180430389
1021.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92319,0,0,0,0.178674571
1022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893996,0,0,0,0.176929801
1022.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852311,0,0,0,0.175196142
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.783569,0,0,0,0.173473656
1023.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699181,0,0,0,0.171762402
1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613471,0,0,0,0.170062437
1024.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533816,0,0,0,0.168373815
1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.458054,0,0,0,0.166696588
1025.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356342,0,0,0,0.165030803
1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233095,0,0,0,0.163376508
1026.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14157,0,0,0,0.161733743
1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086549,0,0,0,0.160102548
1027.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038902,0,0,0,0.158482956
1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009573,0,0,0,0.156874999
1028.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00216,0,0,0,0.155278704
1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000808,0,0,0,0.153694094
1029.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294,0,0,0,0.152121189
1030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E-05,0,0,0,0.150560006
1030.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.00E-06,0,0,0,0.149010558
1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00E-06,0,0,0,0.147472857
1031.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145946909
1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144432721
1032.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142930295
1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141439633
1033.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139960734
1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138493595
1034.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13703821
1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135594574
1035.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134162677
1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132742508
1036.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131334053
1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129937296
1037.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128552217
1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127178796
1038.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125817009
1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124466827
1039.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123128222
1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121801164
1040.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120485618
1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11918155
1041.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117888922
1042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116607694
1042.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115337822
1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114079264
1043.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112831973
1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111595901
1044.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110370996
1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109157206
1045.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107954475
1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106762747
1046.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105581961
1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104412057
1047.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103252971
1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102104639
1048.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100966994
1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099839967
1049.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098723489
1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09761749
1050.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096521897
1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095436637
1051.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094361635
1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093296815
1052.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092242103
1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091197421
1053.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090162693
1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089137839
1054.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088122782
1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087117441
1055.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086121733
1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085135575
1056.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08415888
1057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083191559
1057.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082233521
1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081284673
1058.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080344919
1059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07941416
1059.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078492295
1060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077579222
1060.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076674834
1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075779023
1061.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074891679
1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074012686
1062.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073141931
1063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072279296
1063.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071424659
1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070577901
1064.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069738897
1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068907521
1065.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068083645
1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067267142
1066.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066457878
1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065655723
1067.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064860542
1068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640722
1068.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063290561
1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062515486
1069.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061746836
1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060984472
1070.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060228253
1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059478038
1071.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058733685
1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057995054
1072.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057262001
1073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057359294
1073.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056775086
1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056196421
1074.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055623232
1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055055456
1075.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054493028
1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053935883
1076.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053383952
1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05283717
1077.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052295469
1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051758782
1078.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051227039
1079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050700177
1079.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05017813
1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049660834
1080.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049148224
1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048640231
1081.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048136787
1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04763782
1082.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047143259
1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046653039
1083.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046167097
1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045685376
1084.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045207824
1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04473441
1085.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044265108
1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04379991
1086.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043338813
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042881813
1087.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042428909
1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041980088
1088.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041535336
1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041094625
1089.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040657925
1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040225201
1090.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039796415
1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039371523
1091.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038950486
1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038533265
1092.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038119828
1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037710145
1093.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037304188
1094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036901928
1094.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036503334
1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036108372
1095.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035717005
1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035329194
1096.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034944895
1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034564062
1097.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034186649
1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033812609
1098.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033441893
1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033074453
1099.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032710237
1100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032349197
1100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031991282
1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031636443
1101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031284634
1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03093581
1102.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030589926
1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030246937
1103.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029906798
1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029569463
1104.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029234889
1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028903034
1105.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028573857
1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028247318
1106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027923382
1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027602013
1107.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027283176
1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026966842
1108.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026652985
1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026341581
1109.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026032613
1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025726065
1110.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025421927
1111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025120192
1111.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024820856
1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024523917
1112.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024229376
1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023937233
1113.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02364749
1114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023360145
1114.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023075195
1115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022792639
1115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022512471
1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022234684
1116.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021959271
1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02168622
1117.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021415521
1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021147162
1118.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020881128
1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020617404
1119.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020355974
1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020096819
1120.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01983992
1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019585258
1121.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01933281
1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019082555
1122.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01883447
1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018588533
1123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018344719
1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018103008
1124.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017863378
1125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017625807
1125.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017390273
1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017156756
1126.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016925238
1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016695703
1127.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016468138
1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016242528
1128.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016018861
1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015797123
1129.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015577302
1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015359383
1130.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015143355
1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014929204
1131.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014716916
1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014506481
1132.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014297885
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01409112
1133.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013886178
1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013683053
1134.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013481742
1135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013282242
1135.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01308455
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012888661
1136.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012694568
1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012502264
1137.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012311743
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012122995
1138.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011936011
1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011750781
1139.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011567294
1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011385538
1140.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011205503
1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011027179
1141.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010850556
1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010675622
1142.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010502366
1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010330773
1143.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01016083
1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009992523
1144.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009825837
1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009660761
1145.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009497283
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009335393
1146.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009175076
1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009016321
1147.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008859117
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008703448
1148.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008549297
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008396648
1149.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008245479
1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008095773
1150.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007947509
1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007800669
1151.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007655231
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007511176
1152.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007368482
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007227128
